name_team,id,ova,att,mid,def,transfer_budget,speed,dribbling,passing,positioning,crossing,shooting,aggression,pressure,team_width,defender_line,dp,ip,players,saa,taa,date,fifa,year_week
chelsea,5,82,82,84,81,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,28,25.55,24.96,2021-04-20,FIFA21,2021-W16
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,24.45,24,2021-04-20,FIFA21,2021-W16
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.27,24.42,2021-04-20,FIFA21,2021-W16
arsenal,1,80,82,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,24.73,23.55,2021-04-20,FIFA21,2021-W16
leicester_city,95,80,80,81,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.73,24.76,2021-04-20,FIFA21,2021-W16
everton,7,79,81,79,79,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,26.09,23.85,2021-04-20,FIFA21,2021-W16
wolverhampton_wanderers,110,79,79,80,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,27.09,23.06,2021-04-20,FIFA21,2021-W16
west_ham_united,19,78,79,78,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,26.82,24.82,2021-04-20,FIFA21,2021-W16
aston_villa,2,77,76,77,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,29,24.27,23.97,2021-04-20,FIFA21,2021-W16
burnley,1796,76,75,76,78,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.36,25.06,2021-04-20,FIFA21,2021-W16
crystal_palace,1799,76,77,76,76,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-04-20,FIFA21,2021-W16
leeds_united,8,76,77,76,75,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,25.09,23.67,2021-04-20,FIFA21,2021-W16
newcastle_united,13,76,77,75,74,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,25.73,25.39,2021-04-20,FIFA21,2021-W16
southampton,17,76,78,77,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.64,23.29,2021-04-20,FIFA21,2021-W16
brighton_&_hove_albion,1808,75,75,75,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.64,23.64,2021-04-20,FIFA21,2021-W16
fulham,144,75,75,75,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,24.27,24.12,2021-04-20,FIFA21,2021-W16
sheffield_united,1794,73,72,74,72,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.91,24.55,2021-04-20,FIFA21,2021-W16
west_bromwich_albion,109,73,74,74,72,18.4,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,31,25.18,25.94,2021-04-20,FIFA21,2021-W16
liverpool,9,85,86,83,79,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.91,24.55,2021-04-16,FIFA21,2021-W15
manchester_city,10,85,85,86,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,25.73,24.23,2021-04-16,FIFA21,2021-W15
chelsea,5,82,82,84,81,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,28,25.55,24.96,2021-04-16,FIFA21,2021-W15
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,24.45,24,2021-04-16,FIFA21,2021-W15
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.27,24.42,2021-04-16,FIFA21,2021-W15
arsenal,1,80,82,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,24.73,23.55,2021-04-16,FIFA21,2021-W15
leicester_city,95,80,80,81,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.73,24.76,2021-04-16,FIFA21,2021-W15
everton,7,79,81,79,79,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,26.09,23.85,2021-04-16,FIFA21,2021-W15
wolverhampton_wanderers,110,79,79,80,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,27.09,23.06,2021-04-16,FIFA21,2021-W15
west_ham_united,19,78,79,78,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,26.82,24.82,2021-04-16,FIFA21,2021-W15
aston_villa,2,77,76,77,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,29,24.27,23.97,2021-04-16,FIFA21,2021-W15
burnley,1796,76,75,76,78,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.36,25.06,2021-04-16,FIFA21,2021-W15
crystal_palace,1799,76,77,76,76,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-04-16,FIFA21,2021-W15
leeds_united,8,76,77,76,75,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,25.09,23.67,2021-04-16,FIFA21,2021-W15
newcastle_united,13,76,77,75,74,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,25.73,25.39,2021-04-16,FIFA21,2021-W15
southampton,17,76,78,77,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.64,23.29,2021-04-16,FIFA21,2021-W15
brighton_&_hove_albion,1808,75,75,75,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.64,23.64,2021-04-16,FIFA21,2021-W15
fulham,144,75,75,75,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,24.27,24.12,2021-04-16,FIFA21,2021-W15
sheffield_united,1794,73,72,74,72,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.91,24.55,2021-04-16,FIFA21,2021-W15
west_bromwich_albion,109,73,74,74,72,18.4,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,31,25.18,25.94,2021-04-16,FIFA21,2021-W15
liverpool,9,85,86,83,79,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.91,24.55,2021-04-13,FIFA21,2021-W15
manchester_city,10,85,86,86,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,25.73,24.23,2021-04-13,FIFA21,2021-W15
chelsea,5,82,82,84,81,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,28,26.91,24.96,2021-04-13,FIFA21,2021-W15
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,24.45,24,2021-04-13,FIFA21,2021-W15
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.27,24.42,2021-04-13,FIFA21,2021-W15
arsenal,1,80,82,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,32,24.91,23.75,2021-04-13,FIFA21,2021-W15
leicester_city,95,80,80,81,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.73,24.76,2021-04-13,FIFA21,2021-W15
everton,7,79,81,79,79,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,25.55,23.85,2021-04-13,FIFA21,2021-W15
wolverhampton_wanderers,110,79,79,80,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,27.09,23.06,2021-04-13,FIFA21,2021-W15
west_ham_united,19,78,79,78,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,27.64,24.82,2021-04-13,FIFA21,2021-W15
aston_villa,2,77,76,77,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,29,24.27,23.97,2021-04-13,FIFA21,2021-W15
burnley,1796,76,76,76,77,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.55,25.06,2021-04-13,FIFA21,2021-W15
crystal_palace,1799,76,77,76,76,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-04-13,FIFA21,2021-W15
newcastle_united,13,76,77,75,74,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,25.73,25.39,2021-04-13,FIFA21,2021-W15
southampton,17,76,78,77,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.64,23.29,2021-04-13,FIFA21,2021-W15
leeds_united,8,75,77,76,75,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,25.09,23.67,2021-04-13,FIFA21,2021-W15
brighton_&_hove_albion,1808,75,75,75,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.64,23.64,2021-04-13,FIFA21,2021-W15
fulham,144,75,73,75,75,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,23.91,24.12,2021-04-13,FIFA21,2021-W15
west_bromwich_albion,109,74,74,74,72,18.4,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,31,25.18,25.94,2021-04-13,FIFA21,2021-W15
sheffield_united,1794,73,72,74,72,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.91,24.55,2021-04-13,FIFA21,2021-W15
liverpool,9,85,86,83,79,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.91,24.55,2021-04-12,FIFA21,2021-W15
manchester_city,10,85,86,86,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,25.73,24.23,2021-04-12,FIFA21,2021-W15
chelsea,5,82,82,84,81,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,28,26.91,24.96,2021-04-12,FIFA21,2021-W15
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,24.45,24,2021-04-12,FIFA21,2021-W15
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.27,24.42,2021-04-12,FIFA21,2021-W15
arsenal,1,80,82,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,32,24.91,23.75,2021-04-12,FIFA21,2021-W15
leicester_city,95,80,80,81,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.73,24.76,2021-04-12,FIFA21,2021-W15
everton,7,79,81,79,79,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,25.55,23.85,2021-04-12,FIFA21,2021-W15
wolverhampton_wanderers,110,79,79,80,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,27.09,23.06,2021-04-12,FIFA21,2021-W15
west_ham_united,19,78,79,78,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,27.64,24.82,2021-04-12,FIFA21,2021-W15
aston_villa,2,77,76,77,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,29,24.27,23.97,2021-04-12,FIFA21,2021-W15
burnley,1796,76,76,76,77,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.55,25.06,2021-04-12,FIFA21,2021-W15
crystal_palace,1799,76,77,76,76,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-04-12,FIFA21,2021-W15
newcastle_united,13,76,77,75,74,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,25.73,25.39,2021-04-12,FIFA21,2021-W15
southampton,17,76,78,77,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.64,23.29,2021-04-12,FIFA21,2021-W15
leeds_united,8,75,77,76,75,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,25.09,23.67,2021-04-12,FIFA21,2021-W15
brighton_&_hove_albion,1808,75,75,75,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.64,23.64,2021-04-12,FIFA21,2021-W15
fulham,144,75,73,75,75,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,23.91,24.12,2021-04-12,FIFA21,2021-W15
west_bromwich_albion,109,74,74,74,72,18.4,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,31,25.18,25.94,2021-04-12,FIFA21,2021-W15
sheffield_united,1794,73,72,74,72,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.91,24.55,2021-04-12,FIFA21,2021-W15
liverpool,9,85,86,81,83,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.55,24.55,2021-03-30,FIFA21,2021-W13
manchester_city,10,85,86,86,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,25.73,24.23,2021-03-30,FIFA21,2021-W13
chelsea,5,82,81,84,81,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,28,27.45,24.96,2021-03-30,FIFA21,2021-W13
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,25,24,2021-03-30,FIFA21,2021-W13
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.82,24.42,2021-03-30,FIFA21,2021-W13
arsenal,1,80,82,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,32,24.91,23.75,2021-03-30,FIFA21,2021-W13
leicester_city,95,80,82,80,80,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,26.64,24.76,2021-03-30,FIFA21,2021-W13
everton,7,79,81,80,79,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,25.82,23.85,2021-03-30,FIFA21,2021-W13
wolverhampton_wanderers,110,79,79,80,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,27.09,23.06,2021-03-30,FIFA21,2021-W13
west_ham_united,19,78,79,78,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,32,27.64,25.09,2021-03-30,FIFA21,2021-W13
aston_villa,2,77,75,78,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,28,24.27,24.21,2021-03-30,FIFA21,2021-W13
burnley,1796,76,76,75,78,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.73,25.06,2021-03-30,FIFA21,2021-W13
crystal_palace,1799,76,76,76,76,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-03-30,FIFA21,2021-W13
newcastle_united,13,76,77,75,75,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,25.82,25.39,2021-03-30,FIFA21,2021-W13
southampton,17,76,78,77,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.64,23.29,2021-03-30,FIFA21,2021-W13
leeds_united,8,75,77,76,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,24.73,23.67,2021-03-30,FIFA21,2021-W13
brighton_&_hove_albion,1808,75,75,75,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.55,23.64,2021-03-30,FIFA21,2021-W13
sheffield_united,1794,74,72,74,72,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.91,24.55,2021-03-30,FIFA21,2021-W13
west_bromwich_albion,109,74,74,74,72,18.4,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,31,25.18,25.94,2021-03-30,FIFA21,2021-W13
fulham,144,74,73,75,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,23.91,24.12,2021-03-30,FIFA21,2021-W13
liverpool,9,85,86,81,83,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.55,24.55,2021-03-26,FIFA21,2021-W12
manchester_city,10,85,86,86,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,25.73,24.23,2021-03-26,FIFA21,2021-W12
chelsea,5,82,81,84,81,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,28,27.45,24.96,2021-03-26,FIFA21,2021-W12
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,25,24,2021-03-26,FIFA21,2021-W12
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.82,24.42,2021-03-26,FIFA21,2021-W12
arsenal,1,80,82,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,32,24.91,23.75,2021-03-26,FIFA21,2021-W12
leicester_city,95,80,82,80,80,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,26.64,24.76,2021-03-26,FIFA21,2021-W12
everton,7,79,81,80,79,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,25.82,23.85,2021-03-26,FIFA21,2021-W12
wolverhampton_wanderers,110,79,79,80,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,27.09,23.06,2021-03-26,FIFA21,2021-W12
west_ham_united,19,78,79,78,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,32,27.64,25.09,2021-03-26,FIFA21,2021-W12
aston_villa,2,77,75,78,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,28,24.27,24.21,2021-03-26,FIFA21,2021-W12
burnley,1796,76,76,75,78,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.73,25.06,2021-03-26,FIFA21,2021-W12
crystal_palace,1799,76,76,76,76,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-03-26,FIFA21,2021-W12
newcastle_united,13,76,77,75,75,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,25.82,25.39,2021-03-26,FIFA21,2021-W12
southampton,17,76,78,77,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.64,23.29,2021-03-26,FIFA21,2021-W12
leeds_united,8,75,77,76,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,24.73,23.67,2021-03-26,FIFA21,2021-W12
brighton_&_hove_albion,1808,75,75,75,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.55,23.64,2021-03-26,FIFA21,2021-W12
sheffield_united,1794,74,72,74,72,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.91,24.55,2021-03-26,FIFA21,2021-W12
west_bromwich_albion,109,74,74,74,72,18.4,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,31,25.18,25.94,2021-03-26,FIFA21,2021-W12
fulham,144,74,73,75,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,23.91,24.12,2021-03-26,FIFA21,2021-W12
liverpool,9,85,86,81,83,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.55,24.55,2021-03-19,FIFA21,2021-W11
manchester_city,10,85,86,86,84,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,26.36,24.23,2021-03-19,FIFA21,2021-W11
chelsea,5,82,81,84,81,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,28,27.45,24.96,2021-03-19,FIFA21,2021-W11
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,25,24,2021-03-19,FIFA21,2021-W11
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.82,24.52,2021-03-19,FIFA21,2021-W11
arsenal,1,80,82,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,32,24.91,23.75,2021-03-19,FIFA21,2021-W11
leicester_city,95,80,82,80,80,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,26.64,24.76,2021-03-19,FIFA21,2021-W11
everton,7,79,81,80,79,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,25.82,23.85,2021-03-19,FIFA21,2021-W11
wolverhampton_wanderers,110,79,79,80,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,27.09,23.06,2021-03-19,FIFA21,2021-W11
west_ham_united,19,78,79,78,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,32,27.64,25.09,2021-03-19,FIFA21,2021-W11
aston_villa,2,77,75,78,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,28,24.27,24.21,2021-03-19,FIFA21,2021-W11
burnley,1796,76,76,75,78,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.73,25.06,2021-03-19,FIFA21,2021-W11
crystal_palace,1799,76,76,76,76,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-03-19,FIFA21,2021-W11
newcastle_united,13,76,77,75,75,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,25.82,25.39,2021-03-19,FIFA21,2021-W11
southampton,17,76,78,77,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.64,23.29,2021-03-19,FIFA21,2021-W11
leeds_united,8,75,76,76,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,24.73,23.67,2021-03-19,FIFA21,2021-W11
brighton_&_hove_albion,1808,75,75,75,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.55,23.64,2021-03-19,FIFA21,2021-W11
sheffield_united,1794,74,72,74,72,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.91,24.7,2021-03-19,FIFA21,2021-W11
